"","GeneName","logFC","logCPM","LR","PValue","FDR","Cl19_1_S4","Cl19_2_S5","Cl19_3_S6","Fl_1_S1","Fl_2_S2","Fl_3_S3"
"ENSMUSG00000073436","Eme2",-0.228115869315219,3.38461481394723,2.68152523783758,0.101518453975025,0.13952459554757,3.71611210539777,3.16055540295888,3.20439448641816,3.41044297751852,3.42872773764329,3.2824587891783
"ENSMUSG00000060181","Slc35e3",-0.197246664150142,4.09309336010856,2.67782208724614,0.101754804666404,0.139829160495354,4.30322518073298,3.92622265166308,4.06327477944478,4.01434461926393,4.20345396230436,4.00068173644221
"ENSMUSG00000063888","Rpl7l1",-0.135159660666733,8.01608131953456,2.67762372802405,0.10176748175438,0.139829160495354,7.85249517116698,8.01278854746882,7.91117944297259,8.08376279364494,8.05281729908529,8.16138085426164
"ENSMUSG00000020454","Eif4enif1",0.133081807745868,6.84859704528692,2.67744224291876,0.101779081934659,0.139829160495354,6.78024543630566,6.9544753433017,6.96583439313565,6.77116758878362,6.80683087140902,6.8008610573194
"ENSMUSG00000049760","Micos13",0.153134579704549,5.62951932032928,2.67704718295184,0.101804338410593,0.139845985121465,5.87580213927326,5.66084330056449,5.67787964133018,5.56424401900404,5.48472838025955,5.47173169872007
"ENSMUSG00000017421","Zfp207",0.151740590345458,8.06114264511664,2.67653988724047,0.101836780251566,0.139872674536683,8.21985343093629,7.98384374586758,7.96541575430971,8.0545707037222,8.09971206255254,8.02761978342387
"ENSMUSG00000110277","Gm45871",-0.227307853802891,3.52314772683712,2.6762382697716,0.101856074214026,0.139881300846629,3.82039621720288,3.1393564182226,3.44134685183906,3.565229843372,3.64973118952658,3.39158728385032
"ENSMUSG00000031839","Hsbp1",-0.127184329602689,7.1569870283461,2.67059499375907,0.10221780319256,0.140360138798777,7.15405377201948,7.12008568602406,7.03818029034108,7.22361008084611,7.15136486670496,7.24466335695483
"ENSMUSG00000018848","Rars",-0.1519331535137,7.76518908272802,2.66839463189228,0.102359224956286,0.140536378727183,7.39883313496702,7.75676364851532,7.70122775938515,7.9120376651711,7.82916069555149,7.9303039966443
"ENSMUSG00000028651","Ppie",-0.147371220948051,5.30450896362756,2.6624972078917,0.102739321215498,0.141040225254839,5.22278416648507,5.28802407735889,5.18678939639021,5.36355357512468,5.36380485032976,5.38963906764713
"ENSMUSG00000048758","Rpl29",-0.141001091706763,6.81497649496402,2.6583679548289,0.103006375782574,0.141388779630557,6.78712523570306,6.72292271821696,6.61287143482062,6.87842216404502,6.8393416753334,7.01573597489928
"ENSMUSG00000006763","Saal1",-0.141928653167302,5.22346638502797,2.65574735470321,0.103176253987464,0.141603875652612,5.25787549661066,5.121440074342,5.11054523184152,5.28803448708915,5.23716862762885,5.30992781613018
"ENSMUSG00000037552","Plekhg2",0.181059477450416,5.97375123356127,2.651939293795,0.10342365512906,0.141925299244512,6.33841141248037,5.79001986135386,5.84469861972318,5.91371004412911,6.02738033400257,5.84738176985779
"ENSMUSG00000006273","Atp6v1b2",0.143196294375841,7.11205989147442,2.65145909401375,0.103454898704948,0.141950051848287,6.98783323014482,7.23986875888607,7.18121369805181,7.01419160356443,7.08828341316063,7.14646146679779
"ENSMUSG00000024073","Birc6",-0.165435023044084,7.72941932090415,2.64958606882226,0.103576863446272,0.142099260393615,7.70318184842775,7.41583641997886,7.78520850608171,7.83920812889098,7.85072974590858,7.73812812625978
"ENSMUSG00000049764","Zfp280b",-0.170060516375042,4.99111299826142,2.64931542771914,0.103594499644685,0.142105318616733,5.1257119608822,4.7679374571563,4.82914556259789,5.08777086655914,5.15179957283443,4.92663851181113
"ENSMUSG00000035919","Bbs9",0.233810562891201,3.61268869081172,2.64614106596715,0.103801601025792,0.1423712401973,3.58408078978753,4.01812771813118,3.99220763994499,3.27434194058065,3.28609912159326,3.35233588020106
"ENSMUSG00000066306","Numa1",0.156031861978364,8.1053948776453,2.64538468304843,0.103851015731891,0.142420843085238,8.2707468222549,8.05042098253672,8.2267228236911,8.01257975688771,8.07692217417576,7.96904866860707
"ENSMUSG00000041915","Ammecr1l",-0.132114331237004,6.15497967666346,2.64331272934806,0.103986509015223,0.142588466054935,6.13166407580028,6.00059590899046,6.05026604272024,6.24266335830862,6.27277363708476,6.20853893851339
"ENSMUSG00000001786","Fbxo7",-0.176244330242252,4.27833929500359,2.64217327643369,0.104061104861405,0.142672553081026,4.32229583179353,4.19291867040499,4.30306529976712,4.29638942103429,4.2439381540289,4.30377192227622
"ENSMUSG00000038068","Rnf144b",0.2200253643717,3.44697410150918,2.63500381804538,0.104531809917887,0.143299633313017,3.6345421747265,3.79681136894518,3.79554082803811,3.0506821779585,3.050789966863,3.15790530909698
"ENSMUSG00000020267","Hint1",0.144514785695186,8.21446969112382,2.63227424448945,0.104711630486862,0.143527839339873,8.415688710975,8.21630058301834,8.16362989857208,8.16018858948975,8.12485985402667,8.18630819943235
"ENSMUSG00000026277","Stk25",-0.229287482452137,6.69241853062771,2.63200461639953,0.104729411599824,0.14353390861743,6.93189466955968,6.33410222110735,6.33850051099609,6.85359917947225,6.83669701485651,6.73426255259209
"ENSMUSG00000043683","Fem1a",-0.147878805718451,5.66944437355588,2.63040613028271,0.104834894630447,0.143647714661514,5.54033929380954,5.65089079517219,5.56463784163885,5.72278982876533,5.77636795926936,5.74502024502218
"ENSMUSG00000072825","Cep170b",-0.127334054637496,8.05621306697823,2.63034126143826,0.104839177739285,0.143647714661514,7.86717878323036,7.89625187784488,7.89596366437125,8.21848199305468,8.19054393592007,8.2143348302131
"ENSMUSG00000026229","Psmd1",-0.144766228898774,8.0756091821704,2.62764913207073,0.105017100747864,0.143873160328676,7.77220427646487,8.10338121564473,8.08997272170525,8.13822061709324,8.13170832365397,8.18211681193194
"ENSMUSG00000034042","Gpbp1l1",0.135778089991793,5.76242667659584,2.62682980744339,0.105071315621448,0.14392909030393,5.87418767197231,5.7979333079895,5.82633112092912,5.66250188897978,5.75411622814041,5.64531466289947
"ENSMUSG00000045854","Lyrm2",-0.253294169557216,2.91268730038847,2.62532186653133,0.105171176563401,0.144047525086646,3.01524184336619,3.03608806823189,2.75888480143507,2.78587162189523,2.88320230910698,2.98537831289784
"ENSMUSG00000031508","Ankrd10",-0.310973102381182,7.56164260953758,2.62344645538937,0.105295517779015,0.144199454784894,7.84282877998287,6.88877334576758,7.03818029034108,7.80136658291364,7.83270427334013,7.66048513275346
"ENSMUSG00000037652","Phc3",-0.17278495132705,6.6297970587879,2.62125877958194,0.105440766025251,0.144379973758653,6.75678087394525,6.33487946473912,6.55416328792552,6.70353570703695,6.7573476649535,6.62439995380237
"ENSMUSG00000039774","Galnt12",-0.189310813317954,3.88217452225012,2.62082351440919,0.105469691148208,0.144401185855571,4.01755766544821,3.97888627257731,3.86538186891823,3.83242986215606,3.69326363141826,3.88756070924671
"ENSMUSG00000031913","Vps4a",-0.15969450130288,5.74558531730048,2.61199465842454,0.106058285969385,0.145177343860829,5.57255243333814,5.81139903993711,5.6746410144968,5.80237420044891,5.80280545587588,5.79501900893904
"ENSMUSG00000028675","Pnrc2",0.141529999215871,5.98284236667349,2.61191513095485,0.106063604180769,0.145177343860829,6.11945047561003,5.94873314591219,5.98987547171678,5.92621787490235,5.97543038664461,5.92682690018846
"ENSMUSG00000060419","Rps16-ps2",-0.223983322083812,3.50722133216433,2.6091533205507,0.106248475271278,0.145411874292204,3.46041933188767,3.21560881268711,3.45147477597905,3.66342282773647,3.51064990193756,3.67675995895553
"ENSMUSG00000051390","Zbtb22",0.15707981023549,5.04622670873013,2.60663733790036,0.106417198709708,0.145624248113386,5.0746113188571,5.16579769679669,5.04851205482403,4.95332269025833,4.98825690444306,5.04214471365957
"ENSMUSG00000040721","Zfhx2",-0.220562791309624,4.64580014306434,2.60544954597706,0.106496954914356,0.1457148381332,4.95751751602152,4.3113821820787,4.62728709962068,4.54752942457736,4.7523167016034,4.58346344977946
"ENSMUSG00000037992","Rara",0.149662905032656,4.97901352776615,2.60512763542899,0.106518581408711,0.145725879032994,5.20234197356844,5.10877157160425,5.04684303307946,4.79705544461534,4.82350097327194,4.84819081434567
"ENSMUSG00000020715","Ern1",-0.175138711637742,5.28030978247949,2.60463232922188,0.106551866325722,0.145752864741052,5.46082082680357,5.0959908387736,5.22714104275504,5.32183997804328,5.28192428339157,5.26231974553099
"ENSMUSG00000041733","Coq5",-0.15095895247652,5.53616967962512,2.60257206923878,0.106690439698186,0.145923849893854,5.43038329847258,5.57529065964382,5.42513791823171,5.55195240485391,5.5593439828985,5.6626091884259
"ENSMUSG00000095193","Gm20939",-0.263952305718369,2.87801536970829,2.59729152390805,0.107046513585773,0.146392235945735,3.24747085065015,2.6125335617294,2.77510453380185,2.90959859403676,2.84861612616592,2.74677080951934
"ENSMUSG00000028964","Park7",-0.142741694045462,6.91876759635984,2.5968307448067,0.10707764630787,0.146416183712415,6.73959371003082,6.98400934962185,6.84234534408647,6.97471444451327,6.90855461841269,7.04372617160706
"ENSMUSG00000002280","Ciao3",-0.145719686440323,5.06908265312816,2.59629630462127,0.107113768416414,0.146446946922925,5.12706824839835,4.99732842932831,4.87124892516128,5.11630536548494,5.1375446365275,5.14088110651436
"ENSMUSG00000027287","Snap23",-0.134505473362397,5.97641798072443,2.59499099545687,0.107202048772953,0.146549004484353,5.91087085770782,5.92415282712924,5.86662456074082,6.08885171525266,5.99690922313999,6.05634416760126
"ENSMUSG00000023940","Sgo1",-0.129262797742345,6.14643751432367,2.59380960808708,0.107282016921794,0.146634297027131,6.11262019611985,6.02391790788483,5.94398479623093,6.28097727850939,6.2668919469657,6.21480539642293
"ENSMUSG00000031383","Dusp9",-0.228133905720431,4.273914923341,2.59366626237689,0.107291724450496,0.146634297027131,3.98800586116431,4.37019140377673,4.16217284539376,4.33000195987607,4.37122557027826,4.38659288063635
"ENSMUSG00000055320","Tead1",-0.156122449063695,7.91138409769343,2.59265961865528,0.107359922630388,0.146708849269519,7.88030767112071,7.75879227955378,7.99925061475611,7.96879653825471,7.96754941467919,7.87943822808887
"ENSMUSG00000000378","Ccm2",-0.141854822222445,5.9432591386408,2.59234613941371,0.107381169961368,0.146719231716632,5.8406865928999,6.01909015092658,5.9609222613987,5.93861819709596,5.93479012458152,5.9617104043722
"ENSMUSG00000041712","Ubr7",-0.162504802616223,5.59591163633639,2.59171065070832,0.10742425695715,0.146759448148501,5.33384283085655,5.59877788607784,5.55292659875208,5.68778469314702,5.69401810579638,5.67743188815771
"ENSMUSG00000097709","2810429I04Rik",-0.27174590061701,3.31664710236035,2.59102314792919,0.107470891948726,0.146804500896791,3.74819637494933,3.06635523121386,3.00565844691006,3.38508362575577,3.34187215028083,3.17728775343587
"ENSMUSG00000051379","Flrt3",0.210211495639334,4.48249848790091,2.59021317713417,0.107525862759556,0.146860927420897,4.45781543855555,4.61508190345181,4.75544091903257,4.41389706718281,4.31659738780618,4.28602646668691
"ENSMUSG00000031835","Mbtps1",-0.12817461859252,7.92385344317236,2.58529346508475,0.107860415862297,0.147299150057659,7.8825177103662,7.86161275482345,7.9015152601379,7.98646959199681,7.9148213761546,7.99089311190012
"ENSMUSG00000015023","Ddx19a",-0.157494215312152,6.56409450347605,2.58082122319947,0.108165531700852,0.147691020002416,6.28594852302607,6.53820136633057,6.49602562616597,6.61586846789855,6.59208077816334,6.80813219074104
"ENSMUSG00000042138","Msantd2",0.330901257515083,5.11046460929318,2.58068494274583,0.108174844216115,0.147691020002416,5.86446274265642,4.8309995532993,4.96082981507286,4.95762989233438,4.91660200511743,4.79062359981701
"ENSMUSG00000004931","Apba3",0.156405358241291,4.81331578590633,2.57845267742232,0.108327508034398,0.147880668511778,4.96663689823883,4.89353195254744,4.85608039837535,4.73651498873997,4.67151276423312,4.73502998988938
"ENSMUSG00000030611","Mrps11",-0.155732961681565,4.81788904568822,2.57425036081056,0.108615545400308,0.148255047302592,4.92980831681966,4.71159963278945,4.68636878685945,4.86283255846535,4.88963732711058,4.80315427740664
"ENSMUSG00000038965","Ube2l3",0.145938161042311,6.39658534255598,2.57368651041926,0.108654257096666,0.148289056568317,6.31955399472905,6.62082592600535,6.50881234402775,6.3070916689432,6.26230066328387,6.32969312450334
"ENSMUSG00000045691","Thtpa",-0.248224736973956,3.0771684229326,2.57065090060295,0.108862930473815,0.148552347161475,3.07829948544759,3.16055540295888,3.15566984566813,3.00701855586856,3.14501134461201,2.90239972251074
"ENSMUSG00000021990","Spata13",0.224591349281378,3.2203183479048,2.57047820058953,0.108874815418932,0.148552347161475,3.50282853357682,3.49690569946714,3.62705408938514,2.79873286613569,2.83454610363046,2.81435567623675
"ENSMUSG00000022231","Sema5a",0.178001227165872,4.44465163445091,2.57024739940015,0.108890701021939,0.148555165031708,4.60329128151708,4.56296218985341,4.72654046034929,4.18569345247207,4.16742456711143,4.33862114060583
"ENSMUSG00000029817","Tra2a",0.207758090298309,8.02871980146997,2.56766645345616,0.109068516156114,0.148778868040872,8.36313501274851,7.81836152537099,7.86575221844,8.01533715324907,8.07299498263158,7.96765785153404
"ENSMUSG00000015711","Prune1",0.187584231723327,4.54026685059082,2.56386143179514,0.109331246621916,0.149118331422279,4.60718409999585,4.8177163692914,4.69917583271594,4.35851251728193,4.31659738780618,4.381031239941
"ENSMUSG00000066900","Suds3",-0.12281847411306,7.41375025481905,2.56326187504918,0.109372708420726,0.149155955698349,7.39179793012834,7.3550692509301,7.2857388746386,7.49208124512511,7.4662468830567,7.47942701387839
"ENSMUSG00000020109","Dnajb12",0.139101454228898,5.96548461514643,2.56099906357615,0.109529346845399,0.149350621494506,5.99869452114114,6.10907291532824,6.07012114512052,5.88986760223984,5.88360677013062,5.82092454492582
"ENSMUSG00000049555","Tmie",0.307596946214763,2.40260894983553,2.55992934292579,0.109603481857973,0.149432753233301,2.79402959102501,2.86584608440153,2.70910191621316,2.03091977925052,1.76262005940905,1.86943454834124
"ENSMUSG00000011831","Evi5",0.126614808999258,6.54380977754133,2.55939902095929,0.109640255290894,0.149458425087516,6.52796422509435,6.65234539863679,6.69987317907715,6.40391122659032,6.4970212591293,6.46135794844655
"ENSMUSG00000031072","LTO1",0.173778215235309,4.29194171404583,2.5592567914696,0.109650120033506,0.149458425087516,4.5974322877027,4.40909103181042,4.43397039953289,4.12826260252503,3.98519568308313,4.10219799563895
"ENSMUSG00000027469","Tpx2",0.133501611092882,8.05642819866295,2.55676857141369,0.109822855760526,0.149674892426765,7.92133939891867,8.21397881888261,8.14073225541292,8.01378676632415,8.0021849539588,8.0280646613029
"ENSMUSG00000044229","Nxpe4",-0.32412493938879,2.57261565370543,2.55590429065633,0.109882925328659,0.149737774386125,2.90571400214424,2.35496224020162,2.72588780909966,2.19556751260642,2.65404475687366,2.47123214200866
"ENSMUSG00000054920","Klhl5",-0.142288926580947,5.2327943373879,2.55507135338718,0.109940850633748,0.149797718780854,5.20747974098735,5.28641781379558,5.20785330312077,5.22986979793941,5.23181079681557,5.23329077686398
"ENSMUSG00000039307","Hexdc",0.260716408684465,4.30366265654847,2.55477259883419,0.109961635226544,0.149807049055783,4.94834012262637,4.2500734441487,4.19569735754698,3.95526129962289,4.03526438446832,4.18751127292436
"ENSMUSG00000029165","Agbl5",0.13368550527386,5.64450339064353,2.55388342012551,0.110023521668758,0.149872365279113,5.82154700610231,5.74745493292787,5.65286235751472,5.58295204317209,5.52471093467831,5.51045360670163
"ENSMUSG00000000028","Cdc45",-0.1485626652976,5.04607759654527,2.5489767361592,0.110365714226022,0.150319445288332,5.01432334574024,4.99142515921288,5.04684303307946,5.03711434413093,5.07608649054798,5.10759188818006
"ENSMUSG00000006800","Sulf2",-0.386093057813201,2.299515745686,2.54659771678725,0.110532048427295,0.15052692113835,2.36804193509289,2.75871139033382,2.77510453380185,1.85737823949591,1.86307169181628,1.9163288521707
"ENSMUSG00000047036","Zfp445",-0.207482035864851,7.06759212003896,2.54383267865048,0.110725718518727,0.150771566804889,7.21495238543849,6.6169968923929,6.78843211510926,7.27686129055239,7.26883058040664,7.10657796046821
"ENSMUSG00000063410","Stk24",0.141782498816351,6.18145946305124,2.54271610063017,0.110804032179832,0.150859093337684,6.17098773541836,6.44336628500311,6.37819671911955,5.97872848600541,5.99374728087386,6.05982935536982
"ENSMUSG00000082536","Gm13456",0.137350860952172,5.67811379685945,2.54054774434857,0.110956288759133,0.151047257835856,5.66508875260021,5.8651157400462,5.81166345436947,5.57269266374588,5.54104874364213,5.58612142584661
"ENSMUSG00000047238","Mageh1",0.192917548408202,3.73712282045432,2.5384143067757,0.111106318122817,0.151232343105249,3.96392069166262,3.91794717297169,3.83088393386743,3.52709630871196,3.44733889984194,3.67221320694893
"ENSMUSG00000117123","Gm49890",-0.393289300206727,4.66445010133672,2.533571273467,0.111447723153604,0.151677839475575,5.20491314437248,3.96690263864397,3.94280701149645,4.87046710208693,4.87424524559853,4.64276363014682
"ENSMUSG00000047030","Spata2",0.161174741194335,5.20172411732827,2.5312992004621,0.11160828853004,0.151877135512015,5.24793619486574,5.38577471641482,5.30460856835315,5.03847045288891,5.14468971082578,5.06139720777095
"ENSMUSG00000022678","Nde1",-0.130652040081822,5.93904512636425,2.52804331259947,0.111838823299856,0.152171583753184,5.91637220780741,5.88647881320646,5.81754842793328,5.97022680513936,6.011052826003,6.02102124400395
"ENSMUSG00000033068","Entpd6",-0.170104742019312,4.60244645611068,2.52228243043781,0.112248010979865,0.152709007723398,4.78438876977067,4.63035759373495,4.43141422228881,4.62900183159469,4.51269426461107,4.59791937008505
"ENSMUSG00000038225","Primpol",-0.18990963778984,4.80104807196581,2.51376239626073,0.112856203019917,0.153516999020639,5.04047013184877,4.63541375767713,4.61382265551791,4.87957554293125,4.88793518295151,4.68399921508984
"ENSMUSG00000061665","Cd2ap",0.139468445597664,9.13645830570922,2.51070413090486,0.113075398111267,0.153795704706822,9.09640056439911,9.17254982566212,9.26456172185858,9.11339375763597,9.12557548759328,9.03584973250052
"ENSMUSG00000020114","Cand1",-0.143979230455177,7.85497404395779,2.51023125050611,0.113109332726547,0.153822395935938,7.53047528996107,7.84697607366305,7.84164865334049,7.90499229046018,7.93639145331945,8.02271705107258
"ENSMUSG00000041491","Cep78",-0.155137815401459,4.99803348304003,2.50814802683029,0.113258961688593,0.154006398379593,5.05194053401141,4.80206314726625,4.98543491460697,5.01386329767457,5.038221295515,5.07523939159531
"ENSMUSG00000044894","Uqcrq",0.162857647369937,7.06789527201941,2.50759928595881,0.113298411661172,0.154040554888179,7.3268878873711,7.16928580391877,6.93413432328832,6.99406395331701,6.93764156709822,7.0017610789105
"ENSMUSG00000023971","Rrp36",-0.149360051363211,4.98134979804423,2.50648379785706,0.113378652803356,0.154130155429781,5.06048388105094,5.00320764263929,4.87501626810462,5.01110308022306,5.01189331270664,4.91513985855931
"ENSMUSG00000032580","Rbm5",0.2556875942771,7.05379953134127,2.50578616422845,0.113428867975065,0.154178920316638,7.55486714040315,6.79247291697861,6.93097090925242,7.01488067677865,7.03890188798323,6.84596813008165
"ENSMUSG00000049517","Rps23",0.165614555974781,8.06635594755227,2.50305391814997,0.11362576922209,0.154427031656119,8.29130769121417,8.03591584061649,7.92623641760809,8.08409115092829,8.01413309078254,8.01846942357462
"ENSMUSG00000046541","Zfp526",-0.217073073250259,3.47126275927316,2.50145739006391,0.113740998516899,0.154564095203306,3.50282853357682,3.4402484777059,3.49129010707711,3.35492307989887,3.54561806889187,3.48787304677731
"ENSMUSG00000057388","Mrpl18",0.123867103464188,6.39351817847915,2.49981329858885,0.11385979533893,0.154705971444591,6.46875411029911,6.42669314563241,6.35949395163185,6.38217908349823,6.36192063239915,6.3582792228491
"ENSMUSG00000021929","Kpna3",-0.143190619760595,7.16813140968576,2.49797782130604,0.113992582713834,0.154860432397153,6.91472049662345,7.16492149400509,7.19295717138212,7.26966198179071,7.23173508992341,7.20822387909563
"ENSMUSG00000065990","Aurkaip1",-0.133823538940713,5.63157962931349,2.49784375061718,0.114002288729991,0.154860432397153,5.49903427339176,5.57133867582883,5.46567655518057,5.6989761118978,5.73151590889065,5.79187885174121
"ENSMUSG00000071647","Eml3",0.163146129192356,6.32792326625682,2.49593179285153,0.114140803663027,0.155028999061648,6.68676844288115,6.23515886790238,6.30537958401733,6.19845948613175,6.21216897713841,6.26398065159159
"ENSMUSG00000027173","Depdc7",-0.249643261259454,2.74782101540171,2.4947082612006,0.114229541799551,0.155129923538013,2.95542226246209,2.65298511123656,2.85357568833387,2.71300919094253,2.66997967846688,2.59169169691873
"ENSMUSG00000063445","Nmral1",-0.198211064883461,4.09195761038062,2.4911258838364,0.11448979588181,0.155463721062856,4.09998587218214,4.23682754296349,3.97124272606402,4.01709864775439,4.04751468888958,4.17149193545521
"ENSMUSG00000019577","Pdk4",-0.299744134900273,2.92068270199929,2.49015004924424,0.114560802008053,0.155540490183726,2.78718271592715,2.95751976177627,3.03289331682368,2.73993231000536,2.98224795941327,3.0215737943514
"ENSMUSG00000026034","Clk1",0.31302702625213,6.60990998286038,2.4880871153961,0.114711070312312,0.155724841473484,7.26816888503537,6.26971277099804,6.3289185355122,6.58046425060051,6.65147460113116,6.27676590048999
"ENSMUSG00000010097","Nxf1",-0.199814209645655,7.76750211861706,2.48585891760255,0.114873621067539,0.155925818014266,7.91781738782852,7.39250791914443,7.40681417438423,7.9349734579008,7.99112836629502,7.83461878704412
"ENSMUSG00000090000","Ier3ip1",-0.166908325019859,4.69442136667255,2.48241721133868,0.115125198916334,0.156247571105009,4.73365272657924,4.5006000655834,4.65822390140635,4.73818506644382,4.67349020977863,4.83604688929335
"ENSMUSG00000025854","Fam20c",0.188483855990088,4.90988334351567,2.47724422880438,0.115504471926829,0.156742528562237,4.93755885223944,5.23571530740053,5.23155567711741,4.65398885051912,4.62934772482591,4.6357749729322
"ENSMUSG00000026980","Ly75",0.132624986148559,6.78487286856426,2.47453996929203,0.115703291671936,0.156992512267311,6.7400369739545,6.81771346210309,7.05488367343954,6.67852982644257,6.69738683679603,6.68433353720438
"ENSMUSG00000026414","Tnnt2",0.18067460354393,4.16473834422788,2.47377659189351,0.115759484253595,0.157048933010462,4.52931213249235,4.2133504862561,4.30306529976712,3.92625263131146,4.00731484919506,3.89928039093653
"ENSMUSG00000022529","Zfp263",-0.233807757718165,4.80532862101171,2.47213265243853,0.115880597756685,0.157193405513201,5.12977700424806,4.36106363509077,4.50862263229072,4.87806145733235,4.88452485800539,4.91321447453651
"ENSMUSG00000059540","Tcea2",-0.362254732268081,3.44178654725979,2.47179294031102,0.115905642711478,0.157207539874533,4.09722054578972,2.81327298823262,3.03289331682368,3.38934126103506,3.60069345948701,3.28841290228459
"ENSMUSG00000021893","Capn7",-0.135138374628921,5.36124893592826,2.47078424670158,0.115980042913325,0.157288604753385,5.35598999595155,5.22233630462937,5.32127292951263,5.41666429308245,5.42963400197139,5.40753015737967
"ENSMUSG00000032370","Lactb",0.171810032351323,4.93652915779902,2.47002295589908,0.11603622985232,0.157344952022529,4.92513793030816,5.04750288006308,5.11692252993994,4.87806145733235,4.71055569390567,4.91321447453651
"ENSMUSG00000033253","Szt2",-0.241134821360219,6.06070368259444,2.46747263073415,0.116224675258753,0.157580604737177,6.45369906660877,5.66579392441185,5.80575437674136,6.15348422918803,6.09533504234692,6.04759418465634
"ENSMUSG00000014418","Hps5",0.150317284674832,5.50241557423113,2.46720001814522,0.11624483878673,0.157588065596994,5.75292451779333,5.49550878285299,5.52322569468206,5.36355357512468,5.4597376678482,5.38269836614713
"ENSMUSG00000032777","Gtf3c1",0.126719127880889,7.24069976816079,2.46461254993475,0.116436410828821,0.157827866330264,7.35059332902904,7.26984754592293,7.46920526305008,7.11178808704119,7.09678166969996,7.10404824923874
"ENSMUSG00000028057","Rit1",-0.180652645036874,3.9554553155271,2.46243871423199,0.116597627702744,0.158026465789534,4.00285742845415,3.97888627257731,3.84247514535112,3.96670339372135,3.9562491643968,3.97875600229744
"ENSMUSG00000057948","Unc13d",0.183839247677108,4.0002760914992,2.45928391074304,0.116832034212529,0.158324197648825,4.20389670837675,4.18259321767676,4.10557645186722,3.82616202255825,3.78391612839,3.84375515921501
"ENSMUSG00000038369","Ncoa6",0.124968644969586,6.97257091773768,2.45602473605395,0.117074742475023,0.158633103096436,7.0159250615781,6.94585212372323,7.15162400599875,6.91099214656344,6.91525495459659,6.87790952041648
"ENSMUSG00000003438","Timm50",-0.136376758285265,6.57126092368813,2.45565831283285,0.117102064549758,0.15864502874618,6.44121380435242,6.58534012476245,6.39666012790289,6.636164000605,6.61129224487019,6.73044055612918
"ENSMUSG00000033931","Rbm34",-0.130933046145929,5.83676896240265,2.45551085034148,0.117113061968642,0.15864502874618,5.72632555047877,5.78092244985918,5.75350243168586,5.87628101985802,5.94710285904354,5.92108978013682
"ENSMUSG00000024083","Pja2",0.152784309948706,6.76589226413942,2.45514792962231,0.117140132634994,0.158661704346466,6.65280150010407,6.91759499939011,6.9250775309797,6.67896465484717,6.69544189755055,6.7006112315195
"ENSMUSG00000050064","Zfp697",0.230614025058475,5.26963472617875,2.45271387427929,0.117321870359769,0.158887839800574,5.74057266871904,5.17970885650821,5.35673196362714,5.0599966031542,5.12169979065979,5.01905549070259
"ENSMUSG00000092118","Fancf",0.262419502004843,2.66194372233668,2.4504810948221,0.11748885392623,0.159093939386879,2.86727555222419,2.94942237328776,2.83821920340514,2.39506560296493,2.48419508167922,2.33979077308309
"ENSMUSG00000037461","Ints7",0.12383736974456,6.23606453502981,2.44375303247048,0.117993618023342,0.159757324616816,6.30764170080898,6.29469626623286,6.34801926535467,6.12950553212559,6.16445680756572,6.15821569647454
"ENSMUSG00000032307","Ube2q2",-0.146336673291384,5.26819654966829,2.44276702889839,0.118067792850761,0.159837620321515,5.20105466774473,5.31032598451583,5.24326241625702,5.2754379422647,5.29739465221953,5.28035737743867
"ENSMUSG00000030590","Fam98c",-0.253418040787295,3.43102064417713,2.44218736342464,0.118111423840002,0.159863748198934,3.81367362808977,2.9973386967773,3.19839314286704,3.52322692638277,3.52386248678459,3.34092221148503
"ENSMUSG00000019715","Gle1",-0.133389753902188,6.43066070550485,2.44211545365676,0.118116837677546,0.159863748198934,6.24655859619898,6.41865040256316,6.35275519424654,6.47874411191094,6.51532858393367,6.55076484774081
"ENSMUSG00000028923","Necap2",0.143748154782261,5.82455876332787,2.44033719991652,0.118250803571369,0.160024913456962,5.84810741801452,6.0093858989813,5.79485780446634,5.75943486348865,5.72294867094534,5.79815234614028
"ENSMUSG00000031167","Rbm3",-0.173131209273595,8.65451827732704,2.43717091615548,0.118489753710218,0.1603280919727,8.71414195427394,8.32845362677749,8.36842686805391,8.88766432904405,8.83247473395907,8.70041477879672
"ENSMUSG00000030619","Eed",-0.136412541158858,6.12742796398019,2.43430111841516,0.118706790310006,0.16059342482623,6.1343642244652,6.04497018562734,5.88915399124307,6.24089740479566,6.20808216475493,6.21402357609932
"ENSMUSG00000026187","Xrcc5",0.144405724647268,5.95527014694284,2.43418307107375,0.118715727385731,0.16059342482623,5.88464955865689,6.21165441850805,6.12176976445252,5.81033457995159,5.81001410179299,5.845363735654
"ENSMUSG00000096910","Zfp955b",0.175948186266631,4.42700417177532,2.43047247654141,0.118997027168376,0.160930788790877,4.73543227428673,4.41204031372491,4.45928612109633,4.22433835709156,4.43788833255458,4.22524716959317
"ENSMUSG00000036309","Skp1",0.122882061862752,7.90382867070716,2.43044529292703,0.11899909067414,0.160930788790877,7.90522458398365,7.8728950563742,7.86953392360755,7.94060555117347,7.90201799912224,7.93101781310642
"ENSMUSG00000023249","Parp3",0.210699787324287,4.84089541362554,2.43030115845839,0.119010032570349,0.160930788790877,5.35251559908519,4.77711685848253,4.63397248992744,4.69412207895342,4.81277556638262,4.62169526841587
