"","GeneName","logFC","logCPM","LR","PValue","FDR","Fl_1_S1","Fl_2_S2","Fl_3_S3","Fl_gHira_1_S7","Fl_gHira_2_S8","Fl_gHira_3_S9"
"ENSMUSG00000079465","Col4a3",-4.21070917865971,5.96285360124267,4235.31763522051,0,0,6.91764331656778,6.84442330934908,6.85004204378654,2.50302070067703,2.3188562041802,2.58503011792556
"ENSMUSG00000045027","Prss22",-4.15915686606939,4.7028661368089,2431.96139032159,0,0,5.64056732756628,5.54650513242442,5.61707730882596,1.3051811043437,0.856860295005765,1.1944157927623
"ENSMUSG00000034438","Gbp8",-4.09168121716915,5.19419274405342,2924.3788820013,0,0,6.11783585345072,6.14004938974846,6.02117992553326,1.69084844247862,1.63332227067646,1.75783742428238
"ENSMUSG00000023122","Sult1c2",3.97812080631038,6.16258230026248,4410.0776698704,0,0,3.06256543233276,3.22386912309338,3.13275802300875,7.13413112508441,7.00054202370977,7.13310871517564
"ENSMUSG00000078952","Lncenc1",3.94539738420249,6.14083892699555,6075.45319123897,0,0,3.21437559233394,3.32301361683327,3.19751827449676,7.04593174200655,7.04570790809867,7.093231488809
"ENSMUSG00000028786","Tmem54",-3.93342791735008,4.20513496296158,1679.94956269236,0,0,5.12255387127284,5.05005966185492,5.11537188275744,0.628108180709801,1.04222064708243,0.540121322884179
"ENSMUSG00000026207","Speg",3.86537155807882,4.72185401125795,3212.81679271932,0,0,2.42145935083186,2.38271015125194,2.51365484013683,5.64546939042511,5.64333047494161,5.53151160637032
"ENSMUSG00000035578","Iqcg",3.84413133599322,3.47887952316786,1597.97458228526,0,0,1.36512925528649,1.53924374530914,1.68435422752145,4.22584590839909,4.32812978979134,4.39171185073844
"ENSMUSG00000026639","Lamb3",-3.83985300765804,6.33327936799703,5471.33512996302,0,0,7.23895461149712,7.20302704942252,7.23263717939035,3.24752842944147,3.37193511528017,3.1266008618279
"ENSMUSG00000037820","Tgm2",3.79802434799843,6.01030886052986,3833.8797500082,0,0,3.14551324044613,3.33306426489348,3.39820560729205,6.89038907782682,6.87554357420033,6.98204296252019
"ENSMUSG00000031995","St14",-3.78913666123366,6.87896708161769,5930.58118022632,0,0,7.79345917321628,7.69873306622097,7.81285190137576,3.90775230862825,3.77921916321382,3.9776866328838
"ENSMUSG00000048455","Sprr1b",3.77823040517485,4.5845911291491,1583.06037559199,0,0,1.79582375120748,1.73387097763632,1.97775942400027,5.58479278099315,5.59226762724166,5.38424093223012
"ENSMUSG00000030849","Fgfr2",3.71537230462691,6.24839511303241,3825.23860762659,0,0,4.57508273202617,4.61203424556164,4.62040222214873,7.04685014876667,6.98365813036491,7.01611601407103
"ENSMUSG00000034612","Chst11",3.68000076714994,4.68967667251592,2706.96000546436,0,0,2.25398881234238,2.20804309931541,2.53385925995751,5.60986774644972,5.50975912135783,5.60157883089434
"ENSMUSG00000097352","C920009B18Rik",3.63458617220695,3.54317324715085,1852.42315345429,0,0,1.63288195216167,1.59041689165381,1.62908039229953,4.35603662778336,4.40454144495868,4.38973294314646
"ENSMUSG00000004655","Aqp1",3.60252893532338,6.92743501494035,2236.14664718643,0,0,4.15464958212166,4.28963459311098,4.46598589159231,7.76882158422725,7.77201231979074,7.90783798744078
"ENSMUSG00000070056","Mfhas1",-3.55435997007028,6.46364188072796,4760.33802071922,0,0,7.35678273322324,7.33140693446328,7.3082628620507,3.8708877686269,3.73147321501821,3.54456298203705
"ENSMUSG00000041439","Mfsd6",-3.54241261885425,4.64328353814519,1905.35329932273,0,0,5.56630151710098,5.48021782735063,5.48840215624358,1.48940579615024,1.74440580129481,1.62955465803318
"ENSMUSG00000028464","Tpm2",-3.50850510818452,4.74943612388904,2425.80340568912,0,0,5.6252945009681,5.59950902664403,5.61589313358292,1.83392261500097,1.65623377445812,1.96341049491105
"ENSMUSG00000027985","Lef1",3.50773947343913,4.50564735472887,1973.5697607807,0,0,2.37923808613755,2.18603126751084,2.48280755366221,5.33553698419243,5.32371889046292,5.43309963710675
"ENSMUSG00000010461","Eya4",-3.49494868182589,5.39518792592398,2432.74545750572,0,0,6.29350118744173,6.34763654799948,6.14291811139479,2.53479136718558,2.37518042302343,2.49952733979622
"ENSMUSG00000019817","Plagl1",3.47261999735105,4.11753489842687,1719.72197896812,0,0,2.29997896611069,2.05856952141347,2.25835613297945,4.86728524656627,4.8933766264567,5.0514724447599
"ENSMUSG00000035498","Cdcp1",-3.46067092049683,6.37817330910235,4912.49983800574,0,0,7.2779695079426,7.21190501976326,7.22838179496839,3.78542910350505,3.67650036167515,3.66399285490803
"ENSMUSG00000001119","Col6a1",3.4605000224157,5.62744337340785,3780.6508846284,0,0,3.24761215181232,3.1910898843083,3.18479669676817,6.58748758338372,6.44259290202118,6.50225776783766
"ENSMUSG00000015090","Ptgds",3.45137840746422,6.31727750138034,4782.88261534345,0,0,3.66457103126755,3.78873124836118,3.84887588934625,7.25747335842509,7.23452018048053,7.14077709538538
"ENSMUSG00000026413","Pkp1",-3.44603626861334,4.98274741407602,2733.84767838927,0,0,5.83663090983843,5.82367185159509,5.87441637572223,2.05452747204077,2.24521039183539,2.13388393339286
"ENSMUSG00000027315","Spint1",-3.39595906193414,6.08206885514268,4039.00382553024,0,0,6.97830060895476,6.89533577835579,6.93510899515606,3.61755754541513,3.27164268135084,3.46409503262612
"ENSMUSG00000038576","Susd4",-3.38693418634597,4.54103121029561,1726.44102062326,0,0,5.44566865565257,5.41192338755873,5.33133049385632,1.69084844247862,1.78655006004111,1.58873488196188
"ENSMUSG00000067158","Col4a4",-3.37912916966598,5.73061727981806,3100.88062795863,0,0,6.61970136652372,6.57955080573505,6.56107385342257,3.01201142446388,2.84286365891769,3.21419336970366
"ENSMUSG00000018920","Cxcl16",-3.37469798617047,6.31305385100631,3508.07340216986,0,0,7.22620793894728,7.11548042143849,7.12479496004798,4.0167647750429,3.73147321501821,3.73429856255412
"ENSMUSG00000029287","Tgfbr3",3.33829181555384,3.92139524403327,1574.49149230704,0,0,2.10650793531334,2.10623232625418,1.87063110603223,4.85475333306963,4.6751844424705,4.72092414761082
"ENSMUSG00000029581","Fscn1",3.3370541918744,7.30436604662189,5215.2159646965,0,0,4.8470168270761,4.8873685647189,5.02369329023022,8.19986099798023,8.21862149763464,8.09830922384589
"ENSMUSG00000037033","Clca3b",-3.31106648881794,4.87648877259572,2297.18021941916,0,0,5.76137182164485,5.68635420240907,5.70657103247965,2.28372033147371,2.18346123658225,2.28632562640829
"ENSMUSG00000025232","Hexa",3.28509773187028,4.78848651227014,2836.70067395552,0,0,2.57897635030735,2.71026669304592,2.57343854682291,5.65994792740258,5.61583511409704,5.67491515529062
"ENSMUSG00000032373","Car12",3.28030813268002,5.7295726187061,2075.69652909747,0,0,3.48111847078302,3.23998361853414,3.64571643219199,6.65047217491684,6.47436498021002,6.64555539828875
"ENSMUSG00000057897","Camk2b",3.25063082097432,5.53518914808091,2224.62149097355,0,0,3.2569693506877,3.47143882974273,3.34773936297541,6.3364878549161,6.36474914937104,6.46327036322128
"ENSMUSG00000038578","Susd1",-3.18116517164718,4.54948742659143,1574.05423408798,0,0,5.44157113956418,5.3087496508077,5.40995470063919,2.01001210276597,1.8274980561439,1.96341049491105
"ENSMUSG00000026728","Vim",3.054072802533,9.53907801449609,1612.52659378465,0,0,7.16911650104917,7.16730968313711,7.33477631248984,10.4065371425355,10.4276872982343,10.3326840074397
"ENSMUSG00000040212","Emp3",3.04173602203207,5.17669397480522,2736.16965768763,0,0,2.96316755258964,3.00873809176125,3.17196194238877,6.02218863610376,6.07813164429582,6.00534394946065
"ENSMUSG00000026069","Il1rl1",-2.94588384837728,7.0146999953039,4166.39126648402,0,0,7.8459455287238,7.84198693071497,7.78651753956327,4.76384271848414,4.8909639692264,4.99140664564673
"ENSMUSG00000024521","Pmaip1",-2.90382541230636,6.31925580834016,3654.99526981257,0,0,7.09442059561656,7.13607735065151,7.10762635771175,4.31698032929652,4.11726540853158,4.37979748299498
"ENSMUSG00000037999","Arap2",-2.89029618071657,5.60958427539621,2467.50977906987,0,0,6.3816872808688,6.48637407399851,6.40734780530039,3.36411900479335,3.40612874866815,3.25389868367919
"ENSMUSG00000034330","Plcg2",-2.87538508057266,5.64635649890411,2932.32947204593,0,0,6.46680952823453,6.43013016959821,6.48528503428792,3.36411900479335,3.36499805001487,3.43752085134028
"ENSMUSG00000025082","Vwa2",-2.86733705966393,5.1444220072546,2369.22833248407,0,0,5.98054810741737,5.93921170612164,5.94401266365353,2.95052401035907,2.77121026620505,2.88950751205017
"ENSMUSG00000041608","Entpd3",-2.83963537405399,4.79361374190817,1712.03331869476,0,0,5.65833077784734,5.56367917548909,5.55787840178784,2.61624385825687,2.49440320418907,2.58503011792556
"ENSMUSG00000004951","Hspb1",-2.83506036581128,5.86167646701489,3097.66453368338,0,0,6.63099060697489,6.5742644330032,6.71499456811666,3.97104992667817,3.97416531351581,3.7742874512221
"ENSMUSG00000032327","Stra6",2.82001555850005,5.84014388976293,2805.25198240911,0,0,4.0127241905497,3.97355620985547,4.08627414561066,6.73609510638587,6.55124452169089,6.63055122481352
"ENSMUSG00000030123","Plxnd1",2.81317519710038,5.06653131437525,2533.55883701683,0,0,3.2569693506877,3.32301361683327,3.27157832627939,5.89127623490223,5.81858599183923,5.89247809613735
"ENSMUSG00000022231","Sema5a",2.80733177263908,5.89626883062929,2902.31229814335,0,0,4.18682843076695,4.1685741295522,4.33969298912325,6.67562842507298,6.58297879953486,6.73634270058295
"ENSMUSG00000023008","Fmnl3",2.8035307718191,6.90349879915052,3688.47841313878,0,0,4.91065129048473,4.97502335786861,5.10696760308911,7.71465994576604,7.65104725744358,7.7599875988077
"ENSMUSG00000019966","Kitl",2.76900505505216,5.67024257935935,2684.75705033526,0,0,3.86450955840189,3.92786507189578,3.66416475091822,6.41540981685718,6.49675176605738,6.51819661350576
"ENSMUSG00000021185","Dglucy",2.73585869688544,4.63098917485237,2083.35886662862,0,0,2.89887129788931,2.98343656276716,2.82370841327945,5.44548395689439,5.4188986397184,5.42249179421616
"ENSMUSG00000051855","Mest",2.72535991717127,5.65723339095253,1942.69343601398,0,0,3.82730558120461,3.70220066406197,3.91584122745441,6.53478016841081,6.4791914790381,6.39042161701684
"ENSMUSG00000023913","Pla2g7",2.71318633462197,4.88404161907251,1891.08714287213,0,0,3.02472017133374,3.05197533684778,3.26554981097379,5.66114793884424,5.63758536477766,5.74625073610307
"ENSMUSG00000020911","Krt19",-2.67046058591543,8.04076576817974,3936.27220192461,0,0,8.82600873865827,8.78819820789061,8.85601778913829,6.10565005665471,6.21655365211577,6.14269847229725
"ENSMUSG00000050071","Bex1",-2.65610716998199,5.62970986628821,2289.56697861666,0,0,6.36447603314168,6.41068643583823,6.37831057914106,3.74525673523335,3.84051762712783,3.8424305478961
"ENSMUSG00000074743","Thbd",-2.64983589313609,6.89924850672197,3282.98062792922,0,0,7.68498748901214,7.63008058323139,7.67552437385541,5.14626687335437,5.17101387471069,4.94364569303487
"ENSMUSG00000067889","Sptbn2",-2.58491795990583,6.70951837294039,3050.96528389793,0,0,7.50526311830402,7.51007621162339,7.44223606307195,4.91836055423788,4.7002043741339,4.79007345771571
"ENSMUSG00000020758","Itgb4",-2.57953850655526,6.37593505415104,2811.07011209817,0,0,7.17221084622922,7.15815211278109,7.11057208384882,4.60080892903956,4.37376967497679,4.48178546439864
"ENSMUSG00000032487","Ptgs2",-2.56088193806694,7.22290742865917,2032.55146458985,0,0,8.02656652327298,7.98509664170886,7.92896869997933,5.57972506219627,5.44544790078954,5.34800902451528
"ENSMUSG00000031639","Tlr3",-2.50441650168587,5.11159016536463,1868.17569370728,0,0,5.91038333692291,5.91264941764035,5.76329095550588,3.15515785061554,3.34398444281395,3.27977451519356
"ENSMUSG00000038776","Ephx1",2.46671683918344,6.40043633698544,2350.89596165576,0,0,4.69696787749794,4.77757617117418,4.86528877638539,7.12415824269944,7.1119475633863,7.23692529997472
"ENSMUSG00000048373","Fgfbp1",-2.46479199319975,5.21883538299015,2114.62090886108,0,0,5.94118372217649,5.90845452439203,5.97204859563766,3.60264503828733,3.64248224885022,3.48648968570834
"ENSMUSG00000022469","Rapgef3",2.44459387036769,5.35951645331446,2301.22130827502,0,0,3.90077819555153,3.82479273645923,3.74870998761245,6.13703821649539,6.06427964839646,6.12734130981775
"ENSMUSG00000024247","Pkdcc",2.44172636450649,5.38816354466638,2032.66457600233,0,0,3.86450955840189,3.84950995354721,3.79129404658698,6.15759057479795,6.10023074191081,6.16832080240549
"ENSMUSG00000026420","Il24",-2.42407495143247,5.95598179796952,2074.68531097487,0,0,6.74884080191007,6.65410306245096,6.64183234185508,4.39117359742617,4.34585486842104,4.19950069466777
"ENSMUSG00000024968","Rcor2",2.40774476033859,4.9409683299085,1650.11246725518,0,0,3.32971922533065,3.5029413350083,3.36475834851438,5.70369673807595,5.70506129737637,5.69107512031124
"ENSMUSG00000054065","Pkp3",-2.37777976427995,5.53194324478701,2206.09495702508,0,0,6.275773655272,6.25947972324319,6.27481933359486,3.75428109677965,3.81529235096551,3.84532151157643
"ENSMUSG00000044220","Nkx2-3",2.33730561389509,5.03743128564413,1987.45992772752,0,0,3.46909131649411,3.5596813211203,3.53980497742283,5.8189289568988,5.81858599183923,5.74082716958459
"ENSMUSG00000007122","Casq1",2.31217581240937,5.60189882928101,1951.31827973291,0,0,4.08805516828659,4.1685741295522,4.02692609000354,6.33498483958653,6.3232989069902,6.37499975015532
"ENSMUSG00000021822","Plau",-2.31098876094067,8.23590628049165,2767.79222291998,0,0,8.9647944317788,8.91038537809813,9.00502360445255,6.75363923497673,6.62059779970509,6.66654769083625
"ENSMUSG00000081534","Slc48a1",2.30623431670851,7.01024087775558,3173.65970706489,0,0,5.47903633536151,5.5170521404163,5.47670785377998,7.74751329152793,7.72842173888158,7.76132749764151
"ENSMUSG00000003617","Cp",2.27812437284282,4.87833930372209,1498.69803563018,0,0,3.49700027968527,3.48952440295171,3.39268463692868,5.61977696263739,5.49870961157708,5.67897214803693
"ENSMUSG00000026479","Lamc2",-2.24018346673004,7.53518932947556,3203.23984653608,0,0,8.2692737986009,8.19803723714092,8.29596540093095,5.9766480678755,6.00415726522179,5.98648097858417
"ENSMUSG00000026475","Rgs16",-2.21215952289509,5.31868252191685,1640.1493161452,0,0,6.00227098217111,6.04923216713122,5.98952696595126,3.93181553179827,3.65959156945222,3.81024162576967
"ENSMUSG00000018425","Dhx40",2.21198387708352,6.92296191773681,3409.586802085,0,0,5.45991900343626,5.43660380203205,5.45303097083849,7.63353546091466,7.60431731573962,7.70355371232833
"ENSMUSG00000035105","Egln3",2.17524284495207,5.5475403342211,1704.87390568048,0,0,4.11660573782136,4.16013048048862,4.21385224146849,6.22486961945276,6.32865721324758,6.24639815824339
"ENSMUSG00000068744","Psrc1",2.08756962479024,6.70123789900313,2527.81881650139,0,0,5.32072923197425,5.34147989560072,5.26489036158677,7.44157730549879,7.43786141698706,7.35623872604066
"ENSMUSG00000047501","Cldn4",-2.0555593062502,8.03687951225048,2676.37665385412,0,0,8.714115553855,8.65344417047795,8.73497995367863,6.75138742879305,6.70267687220068,6.77324291067579
"ENSMUSG00000067629","Syngap1",2.05041579797811,5.01195042606591,1698.93689587796,0,0,3.79875913786777,3.80687466323062,3.81212380923785,5.700198543243,5.67592811018762,5.68382552775447
"ENSMUSG00000029372","Ppbp",-1.92809428301196,6.5803091492852,2035.79930879649,0,0,7.21544900535307,7.14893604281712,7.20218801560233,5.41735307531676,5.45037195042701,5.50798695874793
"ENSMUSG00000003746","Man1a",1.9276490524555,6.82933071474918,2604.53406996598,0,0,5.68630506519881,5.65864891018573,5.62416202101201,7.46444067556787,7.4890079003463,7.48647973906146
"ENSMUSG00000052911","Lamb2",-1.92654306179479,7.26929178500639,1544.90924113059,0,0,7.98035665174169,7.9395697642235,7.86536719126655,6.12751963751472,5.87582999865438,5.91053340640433
"ENSMUSG00000038456","Dennd2a",1.87423325393216,5.80860817052381,1803.87731619428,0,0,4.67793608990615,4.69230653237505,4.6918245600731,6.45261582714627,6.41766765661832,6.47871273491116
"ENSMUSG00000075602","Ly6a",-1.87014208070655,7.1749715588996,2176.66757041671,0,0,7.83466280761162,7.70188751433816,7.84403374430827,6.02031953844842,6.05676542407436,6.01500473373607
"ENSMUSG00000032788","Pdxk",1.84528561188707,6.93178947713368,1672.70738816998,0,0,5.68457247418473,5.79759703139909,5.89799015312158,7.58219671526618,7.54493984341423,7.58554410509097
"ENSMUSG00000016494","Cd34",-1.84358060606622,7.08605763730459,1772.6493156654,0,0,7.75929825133168,7.6872706308822,7.68966353203636,5.99294192562467,5.84375424378611,5.90222825520701
"ENSMUSG00000024042","Sik1",1.79919122788426,7.18641763790805,2461.30289679569,0,0,6.06354512973569,6.0868419677229,6.06262148548493,7.84313197046136,7.80057202767689,7.8102336785109
"ENSMUSG00000044037","Als2cl",-1.71806270034795,7.50980588762139,1803.14225654847,0,0,8.14909718610961,8.15937304858252,8.07916336947601,6.40326966147526,6.38203263154559,6.32513327689503
"ENSMUSG00000074796","Slc4a11",-1.71025618102547,7.41571697919303,1916.07837347711,0,0,8.07051314558773,8.00389594886808,8.00805219451859,6.35588588328048,6.22040220234123,6.31890700752517
"ENSMUSG00000027171","Prrg4",-1.65739615845694,6.7033369430354,2060.31278545494,0,0,7.2753818999025,7.28911744980895,7.27938439283976,5.68494090872336,5.65190546997048,5.71892668483743
"ENSMUSG00000057193","Slc44a2",-1.63014400376811,7.5568745219765,1500.2810055926,0,0,8.18446688045758,8.17848631666026,8.09667198776836,6.50434710397393,6.46385184150981,6.51047687955074
"ENSMUSG00000056724","Nbeal2",-1.62813992773244,7.12268562564935,1640.75418246194,0,0,7.73648463524152,7.74698594838951,7.69640142061933,6.12230109300347,5.9805238839611,5.98189065692715
"ENSMUSG00000034127","Tspan8",1.58322911391277,6.61010723246432,1555.30459663769,0,0,5.61623437390663,5.58381132122177,5.66595486332153,7.20619165191017,7.15983008553779,7.24049834546547
"ENSMUSG00000025555","Farp1",-1.57461974568403,6.32282877445931,1547.69843152423,0,0,6.9352357606222,6.91386945961884,6.96796494463155,5.24560434595595,5.14290082272643,5.12943963056411
"ENSMUSG00000037035","Inhbb",1.55095972037087,7.06886551977431,1856.83911409833,0,0,6.13696696260713,6.04694409473558,6.06435882247292,7.67630086518053,7.70217141179245,7.60230348732475
"ENSMUSG00000024769","Cdc42bpg",-1.51050168082008,7.86609979131338,1515.93555157883,0,0,8.43082008485272,8.4520187096695,8.3879790309163,6.99020665661443,6.90334121756425,6.88423103782414
"ENSMUSG00000022817","Itgb5",1.47728302565578,7.5503968327619,1543.69283713162,0,0,6.67353849632779,6.65960460198322,6.79145912491942,8.10141213775781,8.06737900458445,8.08781965412421
"ENSMUSG00000032849","Abcc4",-1.46423442265219,7.19296533258749,1577.97952737476,0,0,7.79003896672276,7.76333768502149,7.75888909932481,6.278242936715,6.09499967390039,6.17293090956402
"ENSMUSG00000003352","Cacnb3",1.44612276103322,6.67706329081322,1552.34393024491,0,0,5.86061369643011,5.80122169909501,5.80129180525242,7.23669602369433,7.24778003614123,7.18538035111166
"ENSMUSG00000013076","Amotl1",-1.42230852647967,7.41635489351656,1668.92033752047,0,0,7.97292312968266,7.96645273146584,7.95893100613768,6.5439164072096,6.44588396739111,6.49030243621744
"ENSMUSG00000037544","Dlgap5",1.38270302063741,7.4306343264699,1490.97007127467,0,0,6.58343540043473,6.58691933538031,6.55428994709894,7.94097956298737,7.97728405680726,7.99584432596352
"ENSMUSG00000000078","Klf6",-1.30686616791785,7.40589614685974,1477.82605901299,2.47032822920623e-323,1.60571334898405e-321,7.87206058816652,7.88361173574303,7.87430829421491,6.69391875500924,6.69439925295156,6.67103567041535
"ENSMUSG00000033065","Pfkm",1.70181207182634,6.53966984759341,1475.32340354603,8.89318162514244e-323,5.7459834611337e-321,5.4850211340836,5.42725145589082,5.61233476477936,7.13326664943759,7.18565109152738,7.12955566835619
"ENSMUSG00000041886","Macc1",-2.21784852579366,4.9032170760587,1473.01691051755,2.86558074587923e-322,1.84039453075864e-320,5.59886178675771,5.71641979907561,5.60040974634398,3.09249309946115,3.04735662056233,3.27977451519356
"ENSMUSG00000091698","Gm6526",6.10721574787986,2.32076776425011,1472.54296243157,3.6066792146411e-322,2.30234590962021e-320,-1.27616694476447,-0.509163768909706,-1.49468382887189,3.24112311596212,3.23406439948118,3.38683131069236
"ENSMUSG00000040562","Gstm2",2.95054876731383,4.32936916052753,1469.38942071255,1.75393304273643e-321,1.11283346069282e-319,2.32688540218176,2.28254267102392,2.50344552158323,5.12728909285743,5.1509891789661,5.21463099017109
"ENSMUSG00000047281","Sfn",-3.78544886815914,3.89867122890018,1460.36522279518,1.60373708640069e-319,1.01141709963664e-317,4.68488582335167,4.79585952805209,4.82895771793114,0.975460722275981,0.689254920988576,0.752133236930764
"ENSMUSG00000014599","Csf1",1.3988342775306,8.13666483647452,1456.92986464547,8.9458984295537e-319,5.6080605895063e-317,7.28941416614046,7.29105218491968,7.26623580658372,8.72104127079886,8.66356289349531,8.63957154670526
"ENSMUSG00000046798","Cldn12",-1.42854396354003,7.80687501486979,1451.94807553858,1.08180070341189e-317,6.74129258792554e-316,8.34677154119259,8.34091921607732,8.27398690425067,6.96175909807911,7.00612636235287,6.98532290747766
"ENSMUSG00000056673","Kdm5d",-9.89512530566043,3.72782415485943,1451.27095638662,1.51803942386694e-317,9.40376018003181e-316,4.74597134814666,4.70203365933471,4.5527044195613,-3.77645651018258,-3.77645651018258,-3.29692483714474
"ENSMUSG00000000266","Mid2",-3.02112913951925,4.26996672391031,1444.34377606365,4.85890771436623e-316,2.99222969756397e-314,5.10322938470222,5.1486723132563,5.03967777072074,1.79946216951165,1.78655006004111,1.65613999808012
"ENSMUSG00000025935","Tram1",-1.49873720871313,6.2722009329405,1444.09652336419,5.49877583778758e-316,3.36647276285727e-314,6.81764297981741,6.80930529646107,6.82873462638243,5.30822201119844,5.30933621762843,5.39907306336641
"ENSMUSG00000085456","Gm15398",7.6686130383131,2.36316770571765,1442.45195652216,1.25206321994463e-315,7.62084293576532e-314,-1.78943574835354,-2.23176476283609,-3.14249384137878,3.32225279126764,3.51040121484856,3.35878084387043
"ENSMUSG00000002266","Zim1",-3.54788722590239,5.55518502901119,1441.91005362401,1.64202761861246e-315,9.93663996490378e-314,6.47585352895462,6.52743680595506,6.22287459187245,2.98159526549656,2.49440320418907,2.76068108264646
"ENSMUSG00000030246","Ldhb",1.73647001833742,5.77965380812379,1437.99881955115,1.16220609778905e-314,6.99260668838058e-313,4.7004013895375,4.60790095614082,4.71191464283815,6.43518531590367,6.37514406542866,6.43811777654819
"ENSMUSG00000008855","Hdac5",1.76646429461968,5.75275224575983,1430.81201469234,4.23608299023335e-313,2.53414587569996e-311,4.6639353748861,4.74783212973859,4.79168805522269,6.41540981685718,6.3061984399271,6.36345023916148
"ENSMUSG00000028289","Epha7",2.45791467468821,4.26495059995089,1424.84927750572,8.36877609599131e-312,4.97799528118938e-310,2.86255408170795,2.92483163004963,2.85616414011192,4.94815973862782,4.94080135395586,5.06269449715418
"ENSMUSG00000029718","Pcolce",1.44900119288784,6.78773232999447,1424.59935978549,9.48350613673069e-312,5.60919919465725e-310,5.89623084067199,5.88131445092796,5.94589877132767,7.36190039469854,7.33733576073186,7.32680558450388
"ENSMUSG00000030541","Idh2",1.33298843431981,7.90146775919489,1418.2102600547,2.31909746215758e-310,1.36396805232178e-308,7.09050054717628,7.07263320307646,7.14340630382645,8.40645679757607,8.42760450808446,8.42167448458153
"ENSMUSG00000030074","Gxylt2",1.38623796559782,6.84616628178408,1410.17926512672,1.28961121910212e-308,7.5424244987598e-307,6.01542511704601,6.01608455265096,6.04160859730193,7.42259759893886,7.30779578832755,7.39473596695149
"ENSMUSG00000040249","Lrp1",2.99353037539364,5.49409164820664,1409.72989601499,1.61475699669559e-308,9.39160611022565e-307,3.60353141403271,3.52940657440737,3.47858081585323,6.54716537858552,6.15755837767079,6.23321542658203
"ENSMUSG00000024066","Xdh",6.42881740423388,2.05029068041517,1401.56431640176,9.60505617803176e-307,5.55554326673008e-305,-2.13617428405148,-0.922140405017198,-1.33960909391237,3.06374382176502,3.01226764955335,3.03840593803473
"ENSMUSG00000069045","Ddx3y",-8.83436022731914,4.19165054290255,1400.28098434063,1.82545261057514e-306,1.05003644945666e-304,5.11356797965579,5.25028488248902,5.05373902854963,-3.77645651018258,-3.02755292192158,-3.29692483714474
"ENSMUSG00000029330","Cds1",-4.53242826360754,4.41846647644491,1395.04282708837,2.50977404066694e-305,1.43578275583291e-303,5.35053663753878,5.28046277818955,5.41813008204531,-0.0641448167489378,-0.812029789520908,-0.186675360242798
"ENSMUSG00000023009","Nckap5l",2.76743669310342,4.11827690725516,1376.53699801329,2.63645281929534e-301,1.50005568289146e-299,2.6587991969786,2.5297830121557,2.61196093551738,4.99268883830691,4.8115481094085,4.82856591834692
"ENSMUSG00000070305","Mpzl3",-1.36933554482569,6.75588752624425,1370.81242753429,4.62379215752608e-300,2.61656649173733e-298,7.2626641289211,7.27550116472871,7.24762410905324,5.9747189885086,5.90840141578732,5.94125873460378
"ENSMUSG00000026837","Col5a1",1.91236500545864,5.79781498959683,1369.53496286373,8.76190202867156e-300,4.93163184613777e-298,4.73429442643895,4.7289258016959,4.63216379381132,6.55105451073019,6.32598054777469,6.41105620845107
"ENSMUSG00000071042","Rasgrp3",3.04300661445362,4.05426944025433,1367.08962908004,2.97840244373042e-299,1.66742754991518e-297,2.27256116973531,2.51219818864247,2.3523667111898,4.76384271848414,4.82424865426089,4.92463643685685
"ENSMUSG00000022286","Grhl2",-1.78563195614061,5.61340862584648,1366.38575298128,4.23584247680372e-299,2.35877845157756e-297,6.2283981549959,6.22481208657768,6.29419654143846,4.37955610024762,4.34937390055519,4.38775131740912
"ENSMUSG00000037003","Tns2",2.74888797352435,4.87003549729369,1362.82380750265,2.51751700749376e-298,1.39449129901863e-296,3.05185342272337,3.16881584524068,3.07187925824305,5.66952018640279,5.56830874554622,5.75319406717021
"ENSMUSG00000000823","Zfp512b",-1.90583311251161,5.59766269218702,1360.86754737984,6.70008592151915e-298,3.69174734275705e-296,6.24495140079719,6.30614597658502,6.19539104605123,4.32002248598335,4.26245343056602,4.27862815280482
"ENSMUSG00000045954","Cavin2",1.66456162109381,5.69233487190525,1358.96834262039,1.73296686972515e-297,9.49865453358776e-296,4.61928631901252,4.67265328905968,4.58695037046825,6.29070196116858,6.35164928606996,6.3157837671965
"ENSMUSG00000036158","Prickle1",2.3764167943975,4.70559881787553,1358.43403929229,2.26411259473585e-297,1.23453097678592e-295,3.16552587051054,3.16881584524068,3.37038701926551,5.449656676033,5.37641185573349,5.50524772629976
"ENSMUSG00000051359","Ncald",3.05553138986414,3.6551672955062,1357.79321737668,3.11998884639358e-297,1.69239187735204e-295,1.96523288195821,1.9711719009599,1.85465640825893,4.41413164881839,4.42135745937443,4.518472212877
"ENSMUSG00000037712","Fermt2",1.55755765528085,6.55665700242885,1354.29882760077,1.79270522407464e-296,9.67413968599867e-295,5.59517759050076,5.55189401505097,5.65907292435096,7.08132333128454,7.11505183749187,7.21110288157109
"ENSMUSG00000000915","Hip1r",-1.96322402061158,5.88224521361656,1350.19904657605,1.39451247813202e-295,7.48674417105853e-294,6.57504317357961,6.60102466269217,6.47943708494854,4.55506450524607,4.48672740887001,4.46496707887776
"ENSMUSG00000037747","Phyhipl",2.05019004126409,5.94703876580427,1344.9915992483,1.88817870868845e-294,1.00853790312548e-292,4.69180223905734,4.55306197428374,4.78327351157519,6.61623327423388,6.62205325229239,6.65258682309391
