"","GeneName","logFC","logCPM","LR","PValue","FDR","Cl19_1_S4","Cl19_2_S5","Cl19_3_S6","Cl19_gHira_1_S10","Cl19_gHira_2_S11","Cl19_gHira_3_S12"
"ENSMUSG00000035725","Prkx",-0.373097975465889,5.84489346645459,22.3479252937293,2.27458648557573e-06,1.80238097523192e-05,6.03797330332031,6.0451950691841,6.01936781251831,5.65687308581225,5.62249738096274,5.60520075278423
"ENSMUSG00000021957","Tkt",0.481479541192769,8.96754415766368,22.3454665211978,2.2775005451639e-06,1.8033462991268e-05,8.44657207448093,8.84997716841028,8.7455251394605,9.16617904388698,9.24209579503168,9.19005130461591
"ENSMUSG00000026571","Dcaf6",-0.427360867157263,5.18554947609185,22.328602677493,2.29758822838571e-06,1.81789830510816e-05,5.50061207760288,5.33406229244671,5.38500017381202,4.91300328899566,4.93636011491635,4.92187363591017
"ENSMUSG00000003847","Nfat5",-0.823175713543095,8.69041051597842,22.3228397528202,2.30449351422494e-06,1.82200624760357e-05,9.37734147613112,8.58589980644198,8.9780102284986,8.27178436952643,8.18931671201042,8.33964988150126
"ENSMUSG00000052560","Cpne8",-0.404347964969454,5.35745169696081,22.3204255219019,2.30739249265028e-06,1.82294292472832e-05,5.45812035043482,5.65236006770971,5.60287757073523,5.08566629652056,5.09367617327777,5.1435086454304
"ENSMUSG00000021879","Dnah12",-0.782019660760167,2.48800969833118,22.3184166525389,2.30980750641057e-06,1.82349614128954e-05,3.16053670159527,2.6126509112241,2.83064553583132,2.10224555696884,1.66597030418928,1.98741139277844
"ENSMUSG00000054894","Dmac2l",-0.599762614907064,3.32408535376443,22.3045065939001,2.3265995534316e-06,1.83539018183914e-05,3.73807183077003,3.63979582717989,3.52545472755954,2.83138586025304,3.05815282980186,2.91530087002598
"ENSMUSG00000031631","Cfap97",0.411171752381421,5.39467833208476,22.2828803436925,2.35295003565889e-06,1.85480138466988e-05,5.15844226030573,5.20904833162461,5.2652093812591,5.50970989672516,5.52505696545485,5.63176128414138
"ENSMUSG00000043760","Pkhd1",-0.52820249527959,5.7690818149008,22.2583849025331,2.38315828801186e-06,1.87722260997912e-05,6.26199353773815,5.8271749298173,6.18105210476667,5.30047464817197,5.33308120398588,5.3743984832908
"ENSMUSG00000040146","Rgl3",-0.576037852334644,5.15882906394152,22.2508828331533,2.3924875835576e-06,1.88317638516295e-05,5.7683158266202,5.22590919651525,5.23327342668025,4.73360461407117,4.84590993111163,4.87817138058496
"ENSMUSG00000028047","Thbs3",0.769093571027075,3.74479647959167,22.2479712013811,2.39611824248773e-06,1.88463915611054e-05,3.88965108115291,2.89999851822663,3.18650369451755,3.99317499593185,4.06866140776743,3.98563555396419
"ENSMUSG00000037669","Ldah",0.422495813972067,6.04305756684956,22.1764546614914,2.48705202454476e-06,1.95471627708862e-05,5.68325265494633,5.97312599811262,5.90515851410005,6.2390142124239,6.21769395099514,6.15960408458065
"ENSMUSG00000027562","Car2",-0.50543253875704,4.97216791413628,22.132520358885,2.54462341054291e-06,1.9984321022877e-05,5.12759401160583,5.36026141664085,5.17638940524049,4.63315648404446,4.76800016958745,4.61198205616239
"ENSMUSG00000049354","Dcaf7",0.415318934379922,7.92374117548825,22.1311565899549,2.54643172710159e-06,1.9984321022877e-05,7.45175109917946,7.72681166159076,7.78447237425036,8.12578045369565,8.14969179332173,8.16069568176226
"ENSMUSG00000060227","Golm2",-0.374062047540396,6.42386868915496,22.1257682606154,2.55358910850878e-06,2.00257128170224e-05,6.53822465266068,6.6324809806588,6.72122032665502,6.15829682921221,6.17421206143026,6.21182114611968
"ENSMUSG00000036568","Bicral",-0.458911891270351,4.73396099242305,22.1219275081389,2.55870314236752e-06,2.0051031109754e-05,5.00011373484099,4.91052751358657,5.05541556507641,4.4625358122702,4.4138263103108,4.39992788632267
"ENSMUSG00000007836","Hnrnpa0",0.513433669192002,7.32791161269308,22.1052545885249,2.58102283350847e-06,2.02110433074588e-05,6.78293925640083,7.2598819538185,6.98931472636015,7.52802314344664,7.58145569893021,7.62559894843086
"ENSMUSG00000027968","Larp7",0.450752004877089,6.04077607085041,22.0916142644108,2.59942804703508e-06,2.03401897366969e-05,5.65437344196775,5.88987979988151,5.87818942424049,6.27851981716396,6.17962306742398,6.25331691951389
"ENSMUSG00000029179","Zcchc4",-0.634117296350511,5.71502382156946,22.0593665120188,2.64346605499385e-06,2.06695720800034e-05,6.35987353326722,5.72887445273964,5.87631077111724,5.43801753918845,5.27793200202714,5.28118258145107
"ENSMUSG00000045813","Gm9801",-1.21260863594176,2.93574529545112,22.0513998859128,2.65446021117443e-06,2.07402864699698e-05,4.13056415643862,2.74018317690058,3.18650369451755,2.05449415370801,1.86332543816712,2.17498246703352
"ENSMUSG00000025193","Cutc",0.665059925794504,3.49437602784862,22.048661820561,2.65824939739408e-06,2.07546432392721e-05,3.03317035795427,3.22920862240137,3.24007912399299,3.74203511900523,3.86111204293213,3.6527716022576
"ENSMUSG00000026848","Tor1b",-0.482886862564688,6.41445404170274,22.0463012761988,2.66152049104459e-06,2.07649368318182e-05,6.89270461468663,6.45221700004146,6.53966270823203,6.15490434895781,6.15942191392779,6.12018224107134
"ENSMUSG00000015354","Pcolce2",0.443514068920085,5.33892218869124,22.0409784608047,2.66891134088867e-06,2.08036736632295e-05,5.00011373484099,5.21750339567423,5.19911228451024,5.46475063673768,5.58337443634941,5.48494017154482
"ENSMUSG00000071537","Klrg2",-0.424606591838699,5.28105083389863,22.0399094206444,2.67039820860526e-06,2.08036736632295e-05,5.6006924624425,5.45769239046321,5.42024109930836,5.00002685580551,5.16711499164702,4.91624785885936
"ENSMUSG00000031934","Panx1",0.610823419684686,2.74917012939163,22.0376994374789,2.67347458495785e-06,2.08123929256528e-05,2.59712538078866,2.51725368640222,2.50070595650899,2.91398122255497,2.92457772933948,2.93768811471238
"ENSMUSG00000025790","Slco3a1",-0.383365160966346,6.13373723914181,22.0321248317226,2.68125044334661e-06,2.0857657069896e-05,6.14498159225953,6.38550044532351,6.44460862416993,5.84264873666097,5.92456886921116,5.9562428813016
"ENSMUSG00000027435","Cd93",-0.67680432729073,3.3150001052321,22.0123607527208,2.7090020767881e-06,2.10581345647402e-05,3.63120939987553,3.55159575694523,3.78778369983942,2.99716363260041,2.80162834206766,2.79783687590216
"ENSMUSG00000021660","Btf3",0.343546293570532,7.80136723372579,22.0067946195691,2.71686961547215e-06,2.11038652234703e-05,7.63648339241597,7.6015945696638,7.57661002217307,7.99132898771823,7.9817558724663,7.94765160151248
"ENSMUSG00000036186","Dipk1b",-0.721923130949172,2.10364599167552,21.9848445771161,2.74811934112122e-06,2.13310226813745e-05,2.56545014160952,2.51725368640222,2.54867788787563,1.60200150467262,1.5370042425199,1.32781002256891
"ENSMUSG00000031824","6430548M08Rik",0.639823585677738,3.96097432780941,21.9778936275629,2.75809021952325e-06,2.13928018923488e-05,3.45658809204798,3.70378242536439,3.86560051408753,4.2329835905179,4.15595592187507,4.1765641060336
"ENSMUSG00000026123","Plekhb2",-0.392353791402724,6.60789507582745,21.9715506036588,2.76722072117947e-06,2.14479775138648e-05,6.6863883046333,6.86444741120896,6.77161391520868,6.43262174686659,6.4193416797003,6.40496059797811
"ENSMUSG00000001995","Sipa1l2",0.430116488029541,4.93449473761608,21.9599603328349,2.78398280658192e-06,2.15621800183482e-05,4.70357811841493,4.70941195279664,4.80786652757934,5.10102586376732,5.07388713129706,5.1338458938271
"ENSMUSG00000032418","Me1",-0.409764108205564,8.83462975168921,21.9290515924069,2.82918341577341e-06,2.18963147331401e-05,8.7415098153096,9.09622237820454,9.11585332121984,8.64361738713345,8.67447755029683,8.64757574620438
"ENSMUSG00000036009","Mettl25",0.657530739576678,2.91558444600835,21.8809767588071,2.9009552706866e-06,2.24354606170773e-05,2.80128404288756,2.49516952992795,2.72604643278904,3.24702267220082,3.03786699128579,3.00283800737926
"ENSMUSG00000038844","Kif16b",0.399653610515188,5.71144886959997,21.8572159693241,2.93709995028663e-06,2.26984890053401e-05,5.34723506136397,5.5886070935377,5.7122347091909,5.81712088529128,5.84410166534755,5.89081739693106
"ENSMUSG00000037643","Prkci",-0.361390251347494,8.61635450118949,21.8511371074805,2.94641941912254e-06,2.27539753834053e-05,8.62534216577259,8.82902482531653,8.88262066678202,8.40340815166328,8.4265806253645,8.45391641216716
"ENSMUSG00000037916","Ndufv1",0.393696971259789,7.84745096451103,21.8371528037883,2.96797146738542e-06,2.28910680188455e-05,7.50098377898511,7.80069886332892,7.61963720760146,8.05565519702032,8.02748448599398,7.98888182487909
"ENSMUSG00000018340","Anxa6",0.388993044569033,7.4809055344653,21.8362992766812,2.96929199903351e-06,2.28910680188455e-05,7.11274803374481,7.4134945232464,7.32887497703838,7.59673002963695,7.67473192160988,7.67473996632311
"ENSMUSG00000052423","B4galt3",-0.432022408560296,5.19691329861187,21.835435183966,2.97062947771363e-06,2.28910680188455e-05,5.58793986513837,5.38298968150765,5.27094072294948,4.86120894130198,5.05718635075945,4.87817138058496
"ENSMUSG00000055296","Tmem245",-0.481147440150314,7.00985453232109,21.8162530314087,3.00047655981405e-06,2.31043213157586e-05,7.30901853112451,6.99411539242814,7.38280266189603,6.70112651156708,6.67332395147429,6.83633649017776
"ENSMUSG00000066894","Vsig10",-0.465903998407279,5.1137900654459,21.8075589043889,3.01410337647867e-06,2.31924568056977e-05,5.53781316169489,5.14843338988547,5.34344743839541,4.79446324386483,4.86330694930287,4.82712027999492
"ENSMUSG00000027469","Tpx2",0.37302799281292,8.28985040787817,21.78643919062,3.04746473694759e-06,2.34322053598704e-05,7.92188346074878,8.21421223840433,8.14099821400066,8.47021595916925,8.46158651318699,8.44629195551375
"ENSMUSG00000031392","Irak1",-0.355531737310334,7.33796177853309,21.7653619542425,3.08112838269583e-06,2.36739300734013e-05,7.58607160618918,7.4978227977939,7.45191723287217,7.19328539686379,7.1121566632805,7.109609019826
"ENSMUSG00000003573","Homer3",-0.375569038188287,6.53331311316752,21.7471818374172,3.11046443850866e-06,2.38820785841885e-05,6.82993683026376,6.73968264043797,6.58580237353691,6.36229258249145,6.30657685827324,6.27984548963704
"ENSMUSG00000057440","Mpp7",0.536036588958825,4.17573619180765,21.7389477610498,3.12384327611341e-06,2.396749595829e-05,3.88324184380343,3.9387361312715,4.06679829526786,4.45887218062928,4.17465773060055,4.41330281338667
"ENSMUSG00000052934","Fbxo31",0.436522505151887,5.06690371669557,21.7336230457687,3.1325256709029e-06,2.40167829735987e-05,4.93188441538475,4.95973905466396,4.7309458615516,5.19651485872942,5.26925722882681,5.23221422039193
"ENSMUSG00000021555","Naa35",0.374525470908659,5.96555498398987,21.6573101981756,3.25965374018494e-06,2.4973456680927e-05,5.75433605622944,5.82385624386666,5.81976042287467,6.07459091744139,6.13893387451621,6.12750421059073
"ENSMUSG00000027605","Acss2",0.535937192548802,3.80106956601828,21.6516140212431,3.26934796966802e-06,2.50296949672064e-05,3.61968907275609,3.60927834498712,3.50127890099941,3.94160572412111,4.00738526619584,4.02450246427704
"ENSMUSG00000034312","Iqsec1",-0.375323324904271,6.74883697509896,21.6261095723108,3.31310954028202e-06,2.53464797491792e-05,6.95514853686554,6.93073771522153,6.99754786869828,6.45991236792058,6.50619483143269,6.53484612718889
"ENSMUSG00000025812","Pard3",0.373867728445611,6.6921942751967,21.6218332714987,3.32050431490748e-06,2.53847899962086e-05,6.39070160676811,6.70402434343753,6.71807706487362,6.74126685731416,6.76204788114958,6.80217437870603
"ENSMUSG00000038578","Susd1",-0.480853545197916,4.72909708485695,21.6055968170938,3.34873226067808e-06,2.5582197456933e-05,4.84055355780561,4.99163823577324,5.10117346222695,4.32641780981187,4.47294473103055,4.48852341864843
"ENSMUSG00000027422","Rrbp1",0.340857525683342,7.88810673479979,21.5876377729684,3.38023556882407e-06,2.58043252253232e-05,7.61488645184049,7.7386089165725,7.75665873292601,8.00049342439152,8.03794912184827,8.11149093316917
"ENSMUSG00000009073","Nf2",0.347675405037738,7.39972316908893,21.5672236833054,3.41640675416633e-06,2.60617427717394e-05,7.12468333902233,7.26560101369692,7.26425880451483,7.58774199772241,7.53215194011048,7.55796251217239
"ENSMUSG00000079547","H2-DMb1",-0.509584526492072,4.22048917848848,21.5630406543668,3.42386636221022e-06,2.60986565917871e-05,4.50081426558799,4.44140869609296,4.50885922433122,3.88539773535223,3.88402102005508,3.94200586279188
"ENSMUSG00000021994","Wnt5a",-0.771886959634555,2.12915737806227,21.561759520903,3.42615427892936e-06,2.60986565917871e-05,2.45742172107586,2.67291555311038,2.60421483506742,1.44789585330758,1.26181002352067,1.80460930838676
"ENSMUSG00000021149","Gtpbp4",0.403815860466636,6.89007461561567,21.5534360737949,3.4410561420092e-06,2.61821578494876e-05,6.53873449417825,6.78646454588972,6.70543508322242,7.12990122607915,6.99953525703563,7.08516533026515
"ENSMUSG00000025337","Sbds",-0.396701545140646,5.5968573664343,21.5528876389981,3.44204031160275e-06,2.61821578494876e-05,5.90825248285661,5.69051720781964,5.77003765659857,5.42587102862346,5.34276043025157,5.34119446997582
"ENSMUSG00000031666","Rbl2",0.376522213225871,5.97929129069941,21.5457916069209,3.45479968243973e-06,2.62604287512967e-05,5.74376160576069,5.84910652723904,5.86403953117295,6.12458582402505,6.08640350767177,6.15483439907918
"ENSMUSG00000047989","Ino80c",0.394422686964901,5.45369654931145,21.5185118718146,3.5042948567433e-06,2.66176225047202e-05,5.21056873785562,5.28984588566363,5.22148281406411,5.64724747305139,5.63380508010634,5.63176128414138
"ENSMUSG00000026208","Des",0.794215537553622,2.48366531356995,21.5099527521123,3.51997032113042e-06,2.67080015700721e-05,1.89469268386243,2.19985741738682,2.38919264694917,2.69477569109438,2.7609539323447,2.74803576244962
"ENSMUSG00000025261","Huwe1",-0.50735549158207,9.38691554166466,21.5092738559077,3.52121668245638e-06,2.67080015700721e-05,9.65373241226306,9.36389801575166,9.74488935029309,9.13308496181907,9.02792826128007,9.25519133289833
"ENSMUSG00000036636","Clcn7",-0.523178349850899,6.30319498702969,21.5011804028545,3.53610931553097e-06,2.68018435219931e-05,6.82451110782931,6.35056402258288,6.41255998641742,6.03822734298158,6.00514436760988,5.99144701697849
"ENSMUSG00000026576","Atp1b1",-0.367749883025104,8.06810633242098,21.495180016317,3.54719131449925e-06,2.68666897709295e-05,8.07014523732409,8.27744538342482,8.26947823824651,7.86172262615339,7.93109707493674,7.944200359098
"ENSMUSG00000070709","Zfp974",-0.671633425436836,2.815621378101,21.479172310145,3.57692643841196e-06,2.70726233068134e-05,3.44792825422488,2.84866895106214,3.07953368209178,2.32788611169543,2.46935291490032,2.35210367108468
"ENSMUSG00000022110","Sucla2",0.390782391156025,5.96979250463567,21.472454889631,3.58947876826388e-06,2.71444360670283e-05,5.68601698103035,5.85453772589464,5.8716034075711,6.12342915884385,6.1555044369302,6.0678607811847
"ENSMUSG00000025224","Gbf1",0.343942681739573,7.20562680441158,21.4713648535532,3.59151979935196e-06,2.71444360670283e-05,6.93398689870121,7.04583290936091,7.09970588279318,7.34687025372195,7.33010371277378,7.41202939425806
"ENSMUSG00000066877","Nck2",0.461522911985561,4.49532190178756,21.4575515862267,3.61748547246189e-06,2.73212645697157e-05,4.32043547400335,4.25027121569025,4.29488283914981,4.65573491517949,4.69214656739448,4.67107692291964
"ENSMUSG00000061306","Slc38a10",0.370754240213392,7.66682004283446,21.4294047104601,3.67097939846787e-06,2.77056032102962e-05,7.33918549069554,7.5886166870284,7.53851013766211,7.79572753632154,7.82854424913391,7.84182902148592
"ENSMUSG00000034317","Trim59",0.354781250255718,7.23649122831313,21.4229155000405,3.68342449897234e-06,2.77798128525332e-05,7.00802249558763,7.03247742754312,7.08066083600962,7.46618143525466,7.37695125773147,7.37968992319185
"ENSMUSG00000043067","Dpy19l1",0.385686320161422,5.91438184266794,21.4187814214493,3.69137496164481e-06,2.78200434742246e-05,5.62682381666869,5.74650927666552,5.86688063409365,6.04801426543709,6.11734531958647,6.01707860132192
"ENSMUSG00000028811","Yars",0.365637023729354,7.00661247582287,21.4103596595158,3.70762460320873e-06,2.79227195683581e-05,6.71779509514766,6.83837053038002,6.82030649633505,7.22544608290695,7.18506823060678,7.16481991623371
"ENSMUSG00000027368","Dusp2",-0.620843861843119,3.03715382863486,21.3930757449408,3.74119878188076e-06,2.81556318800566e-05,3.51993118565697,3.22920862240137,3.26900543733797,2.47298214275735,2.64949914642907,2.83010749341218
"ENSMUSG00000021109","Hif1a",0.39420006812253,7.97985038539561,21.3781465767918,3.77044431158838e-06,2.83556611099228e-05,7.56445199696758,7.81051285395614,7.90639083029157,8.14086391474403,8.12626464729953,8.22543935237822
"ENSMUSG00000023307","Marchf5",0.342107257320614,6.96196519372453,21.3692537048341,3.78797393668684e-06,2.84673603128819e-05,6.76038444178864,6.79439875801351,6.75637340668441,7.12644123152889,7.13143111888496,7.13364544879983
"ENSMUSG00000063160","Numbl",-0.434624327454613,4.78195594982651,21.3537685066191,3.81869376918336e-06,2.86779587157456e-05,5.09051857295536,5.02091641697067,4.91056810165961,4.54950601692475,4.53456997235939,4.45787184421144
"ENSMUSG00000107881","Gm44250",-0.812152565212637,3.0655934211809,21.3412638321476,3.84368314000238e-06,2.88452551240546e-05,3.28244421209964,3.39938866390673,3.66692707955662,2.63109182361018,2.28656871431601,2.68767471234345
"ENSMUSG00000007617","Homer1",0.448079727987825,4.74925542081563,21.3170989763637,3.89244016434181e-06,2.91905562112912e-05,4.53596872970587,4.58424220028793,4.5659200120701,4.96041364939222,4.82830056434857,4.94415990061516
"ENSMUSG00000001300","Efnb2",0.364132520910162,7.31732166490688,21.3151483084066,3.89640296186378e-06,2.91996822385197e-05,7.00912668541965,7.1058152039027,7.24364016609023,7.43924269400251,7.5172703930541,7.5080333861573
"ENSMUSG00000058638","Zfp110",-0.540690907128993,3.82423136203459,21.3049121195983,3.91726431991383e-06,2.93353442098336e-05,4.09217726043811,4.08267524509661,4.12174843258636,3.47088499874612,3.54385106063818,3.46516467997276
